23	0
23	0
23	0
24	0
23	0
23	0
24	0
23	0
24	0
23	0
23	0
24	0
23	0
23	-1
23	-1
23	-1
23	-1
24	-1
23	-1
24	-1
23	-1
23	-1
23	-1
23	-1
23	-1
23	-1
23	-1
24	-1
23	-1
23	-1
23	-1
24	-1
23	-1
24	-1
24	-1
24	-1
24	-1
23	-1
23	-1
24	-1
24	-1
23	-1
24	-1
24	-1
24	-1
24	-1
24	-1
24	-1
23	-1
24	-1
23	-1
23	-1
24	-1
24	-1
24	-1
24	-1
24	-1
23	-1
24	-1
24	-1
24	-1
24	-1
23	-1
24	-1
23	-1
24	-1
24	-1
24	-1
23	-1
24	-1
23	-1
23	-1
24	-1
23	-1
24	-1
23	-1
24	-1
23	-1
24	-1
23	-1
23	-1
23	-1
23	-1
24	-1
23	-1
23	-1
23	-1
24	-1
23	-1
23	-1
23	-1
23	-1
24	-1
23	-1
23	-1
24	-1
23	-1
23	-1
23	-1
24	-1
23	-1
24	-1
24	-1
24	-1
23	-1
23	-1
23	-1
24	-1
23	-1
24	-1
23	-1
24	-1
24	-1
23	-1
23	-1
24	-1
24	-1
23	-1
23	-1
24	-1
24	-1
23	-1
24	-1
24	-1
23	-1
23	-1
23	-1
23	-1
23	-1
23	-1
24	-1
24	-1
23	-1
23	-1
24	-1
23	-1
23	-1
24	-1
23	-1
24	-1
24	-1
24	-1
24	-1
23	-1
24	-1
24	-1
24	-1
24	-1
23	-1
24	-1
24	-1
24	-1
24	-1
23	-1
23	-1
24	-1
24	-1
23	-1
24	-1
23	-1
23	-1
23	-1
24	-1
23	-1
23	-1
23	-1
24	-1
23	-1
24	-1
24	-1
24	-1
24	-1
23	-1
23	-1
24	-1
24	-1
23	-1
24	-1
24	-1
24	-1
24	-1
24	-1
23	-1
24	-1
24	-1
23	-1
23	-1
23	-1
23	-1
24	-1
24	-1
24	-1
24	-1
23	-1
24	-1
23	-1
23	-1
23	-1
23	-1
24	-1
24	-1
24	-1
23	-1
24	-1
24	-1
24	-1
23	-1
24	-1
24	-1
24	-1
23	-1
24	-1
23	-1
23	-1
24	-1
24	-1
24	-1
23	-1
24	-1
24	-1
24	-1
24	-1
24	-1
23	-1
23	-1
24	-1
24	-1
23	-1
24	-1
23	-1
23	-1
23	-1
23	-1
23	-1
23	-1
24	-1
24	-1
23	-1
24	-1
23	-1
23	-1
24	-1
24	-1
23	-1
23	-1
24	-1
23	-1
23	-1
24	-1
23	-1
24	-1
24	-1
24	-1
23	-1
23	-1
24	-1
24	-1
24	-1
24	-1
24	-1
23	-1
23	-1
24	-1
24	-1
24	-1
23	-1
24	-1
24	-1
24	-1
23	-1
23	-1
24	-1
24	-1
24	-1
24	-1
23	-1
24	-1
24	-1
23	-1
24	-1
24	-1
24	-1
23	-1
24	-1
23	-1
23	-1
24	-1
24	-1
23	-1
24	-1
23	-1
23	-1
24	-1
23	-1
23	-1
23	-1
23	-1
23	-1
24	-1
23	-1
23	-1
24	-1
24	-1
24	-1
24	-1
24	-1
23	-1
24	-1
24	-1
24	-1
23	-1
23	-1
24	-1
24	-1
23	-1
23	-1
23	-1
23	-1
23	-1
24	-1
23	-1
23	-1
23	-1
24	-1
24	-1
23	-1
23	-1
24	-1
23	-1
23	-1
23	-1
24	-1
24	-1
24	-1
23	-1
24	-1
24	-1
23	-1
23	-1
24	-1
24	-1
23	-1
23	-1
24	-1
24	-1
24	-1
24	-1
23	-1
24	-1
24	-1
24	-1
24	-1
23	-1
24	-1
24	-1
24	-1
24	-1
24	-1
24	-1
24	-1
23	-1
23	-1
24	-1
24	-1
24	-1
24	-1
24	-1
24	-1
23	-1
23	-1
23	-1
23	-1
24	-1
24	-1
23	-1
23	-1
24	-1
23	-1
24	-1
23	-1
24	-1
23	-1
24	-1
23	-1
24	-1
24	-1
24	-1
24	-1
24	-1
24	-1
23	-1
24	-1
24	-1
24	-1
23	-1
24	-1
24	-1
24	-1
24	-1
24	-1
24	-1
24	-1
24	-1
24	-1
23	-1
24	-1
24	-1
24	-2
23	-2
24	-2
23	-2
24	-2
24	-2
24	-2
23	-2
23	-2
24	-2
23	-2
23	-2
24	-2
24	-2
24	-2
24	-2
24	-2
24	-2
24	-2
24	-2
24	-2
23	-2
23	-2
24	-2
24	-2
24	-2
23	-2
24	-2
24	-2
24	-2
24	-2
24	-2
24	-2
24	-2
23	-2
23	-2
23	-2
24	-2
24	-2
23	-2
23	-2
24	-2
24	-2
24	-2
23	-2
24	-2
24	-2
23	-2
24	-2
24	-2
24	-2
24	-2
24	-2
23	-2
24	-2
24	-2
23	-2
24	-2
24	-2
24	-2
23	-2
24	-2
24	-2
24	-2
24	-2
24	-2
24	-2
23	-2
24	-2
24	-2
24	-2
24	-2
24	-2
24	-2
24	-2
23	-2
24	-2
24	-2
24	-2
24	-2
23	-2
23	-2
23	-2
24	-2
24	-2
24	-2
24	-2
23	-2
23	-2
23	-2
24	-2
24	-2
23	-2
24	-2
24	-2
23	-2
24	-2
23	-2
24	-2
24	-2
24	-2
24	-2
24	-2
24	-2
23	-2
24	-2
23	-2
24	-2
24	-2
24	-2
24	-2
23	-2
24	-2
24	-2
24	-2
23	-2
24	-2
24	-2
24	-2
24	-2
23	-2
23	-2
23	-2
23	-2
24	-2
24	-2
23	-2
24	-2
24	-2
24	-2
24	-2
23	-2
24	-2
24	-2
24	-2
24	-2
24	-2
23	-2
24	-2
24	-2
23	-2
24	-2
24	-2
23	-2
24	-2
24	-2
23	-2
24	-2
24	-2
23	-2
23	-2
24	-2
24	-2
24	-2
24	-2
23	-2
24	-2
24	-2
24	-2
23	-2
23	-2
23	-2
23	-2
23	-2
23	-2
24	-2
24	-2
24	-2
23	-2
23	-2
24	-2
23	-2
24	-2
24	-2
24	-2
24	-2
23	-2
23	-2
24	-2
24	-2
24	-2
24	-2
24	-2
23	-2
23	-2
24	-2
24	-2
24	-2
24	-2
23	-2
24	-2
24	-2
23	-2
23	-2
24	-2
24	-2
24	-2
24	-2
24	-2
23	-2
23	-2
24	-2
23	-2
23	-2
23	-2
23	-2
24	-2
24	-2
24	-2
24	-2
24	-2
24	-2
24	-2
24	-2
24	-2
24	-2
24	-2
24	-2
24	-2
24	-2
24	-2
24	-2
23	-2
23	-2
24	-2
24	-2
24	-2
24	-2
23	-2
24	-2
24	-2
24	-2
24	-2
23	-2
24	-2
23	-2
23	-2
24	-2
23	-2
24	-2
24	-2
24	-2
24	-2
24	-2
24	-2
24	-2
24	-2
24	-2
24	-2
23	-2
24	-2
24	-2
24	-2
23	-2
24	-2
24	-2
24	-2
24	-2
24	-2
23	-2
23	-2
24	-2
24	-2
23	-2
24	-2
24	-2
24	-2
24	-2
24	-2
24	-2
23	-2
23	-2
24	-2
23	-2
23	-2
23	-2
23	-2
24	-2
23	-2
23	-2
24	-2
23	-2
23	-2
24	-2
23	-2
23	-2
24	-2
24	-2
24	-2
23	-2
23	-2
24	-2
23	-2
23	-2
23	-2
23	-2
23	-2
23	-2
23	-2
23	-2
23	-2
24	-2
23	-2
23	-2
23	-2
24	-2
23	-2
23	-2
24	-2
23	-2
24	-2
23	-2
24	-2
23	-2
24	-2
23	-2
24	-2
23	-2
24	-2
23	-2
24	-2
23	-2
23	-2
24	-2
24	-2
23	-2
24	-2
23	-2
23	-2
23	-2
23	-2
23	-2
23	-2
24	-2
23	-2
23	-2
23	-2
23	-2
23	-2
23	-2
23	-2
23	-2
23	-2
23	-2
23	-2
23	-2
24	-2
23	-2
24	-2
23	-2
23	-2
23	-2
23	-2
23	-2
23	-2
24	-2
23	-2
24	-2
23	-2
23	-2
23	-2
23	-2
23	-2
24	-2
24	-2
24	-2
24	-2
23	-2
23	-2
23	-2
24	-2
23	-2
24	-2
24	-2
23	-2
23	-2
24	-2
23	-2
23	-2
24	-2
24	-2
23	-2
23	-2
23	-2
23	-2
23	-2
24	-2
24	-2
23	-2
23	-2
24	-2
24	-2
23	-3
24	-3
23	-3
23	-3
23	-3
24	-3
23	-3
23	-3
24	-3
24	-3
23	-3
24	-3
23	-3
24	-3
24	-3
23	-3
23	-3
24	-3
24	-3
24	-3
24	-3
24	-3
23	-3
24	-3
23	-3
23	-3
23	-3
24	-3
23	-3
24	-3
24	-3
24	-3
23	-3
23	-3
23	-3
23	-3
23	-3
24	-3
24	-3
24	-3
24	-3
24	-3
23	-3
23	-3
23	-3
23	-3
23	-3
24	-3
23	-3
23	-3
23	-3
24	-3
23	-3
23	-3
23	-3
24	-3
23	-3
24	-3
23	-3
24	-3
23	-3
24	-3
24	-3
24	-3
23	-3
24	-3
23	-3
23	-3
24	-3
24	-3
24	-3
23	-3
24	-3
24	-3
24	-4
23	-4
23	-4
24	-5
24	-5
23	-5
23	-5
23	-5
23	-5
23	-5
23	-5
23	-5
23	-5
23	-5
23	-5
23	-5
23	-5
23	-5
23	-5
23	-5
23	-5
24	-5
23	-5
23	-5
23	-5
24	-5
24	-5
24	-5
24	-5
23	-5
23	-5
23	-5
23	-5
23	-5
24	-5
23	-5
23	-5
23	-5
24	-5
24	-5
24	-5
23	-5
23	-5
23	-5
23	-5
23	-5
23	-5
23	-5
23	-5
23	-5
24	-5
24	-5
24	-5
23	-5
24	-5
23	-5
24	-5
23	-5
24	-5
24	-5
24	-5
24	-5
23	-6
23	-6
24	-6
23	-6
23	-7
24	-7
24	-7
23	-7
23	-7
23	-8
23	-8
23	-8
23	-8
23	-8
23	-8
23	-8
23	-8
23	-9
23	-9
23	-9
23	-9
24	-9
23	-9
24	-9
23	-9
23	-9
23	-9
23	-9
23	-9
24	-9
23	-9
23	-9
23	-9
23	-9
23	-9
23	-9
23	-9
23	-9
23	-9
23	-9
23	-9
23	-9
24	-9
23	-9
23	-9
23	-9
23	-9
23	-9
23	-9
23	-9
23	-9
23	-9
23	-10
24	-10
23	-10
23	-10
23	-10
23	-10
23	-10
23	-10
23	-10
23	-10
24	-10
23	-10
23	-10
23	-10
23	-11
23	-11
23	-11
23	-11
23	-12
23	-12
23	-12
23	-13
23	-13
23	-14
23	-14
23	-14
23	-15
23	-15
23	-16
23	-16
23	-17
24	-17
23	-17
23	-18
23	-18
23	-19
23	-19
24	-19
23	-19
23	-20
23	-20
23	-20
24	-20
23	-20
23	-20
23	-21
23	-21
23	-21
